name,producer,href,image_url,description
Unwind Spiced Apple & Camomile Loose Leaf Pyramid  Single Envelope,17,https://twinings.co.uk/products/unwind-spiced-apple-camomile-loose-leaf-pyramid-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Unwind-Spiced-Apple-Camomile-Pyramid-Bags-Envelope_c1351056-8de7-47f3-be78-b0c875ec5869_540x.jpg?v=1656082788,"The TeaIt's been a long day and you need that moment to relax your soul. The flavours of lightly spiced apple and sweet camomile are perfect for when you grab a minute just for you. This mellow, caffeine free infusion is the perfect 'ahhhh' moment you're looking for.Loose Leaf Pyramid EnvelopesLet everybody choose their favourite flavour - these teas are ideal for sharing with your friends & family whilst catching up.Compartment Boxes & JarsStore in our Loose Leaf Pyramid Tea Boxes - choose between‚eight‚or‚two‚compartments. Take a look at our lovely‚storage jars‚as well!Please note: Our loose leaf pyramids bags are larger than a standard enveloped teabag and‚will not fit into the brown wooden compartment box‚without bending."
Honey & Rooibos  15 Pyramid Bags (Individually Wrapped),17,https://twinings.co.uk/products/honey-rooibos-15-pyramid-bags-individually-wrapped,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Honey-Rooibos-15-Pyramid-Bags-Individually-Wrapped-Front_540x.jpg?v=1656082162,"The TeaA cup of peace for your soul this infusion pairs sweet honey & rooibos with hints of fig and cinnamon flavour for a great chilled out blend. It will take you to a toasty, peaceful place. The‚Box The‚box contains 15 loose leaf pyramids sealed in fully recyclable envelopes for extra freshness.For Food Service These boxes are great for smaller catering environments such as cafes, restaurants and B&Bs. For the ultimate show stopper effect, serve the loose leaf pyramid tea bag in a glass mug and watch the magic of the leaves unfold."
Honey & Rooibos Loose Leaf Pyramid  Single Envelope,17,https://twinings.co.uk/products/honey-rooibos-loose-leaf-pyramid-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Honey-Rooibos-15-Pyramid-Bags-Individually-Wrapped-Envelope_2938b742-bdae-447c-b28d-6380435710c8_540x.jpg?v=1656082240,"The TeaA cup of peace for your soul this infusion pairs sweet honey & rooibos with hints of fig and cinnamon flavour for a great chilled out blend. It will take you to a toasty, peaceful place. Loose Leaf Pyramid EnvelopesLet everybody choose their favourite flavour - these teas are ideal for sharing with your friends & family whilst catching up.Compartment Boxes & JarsStore in our Loose Leaf Pyramid Tea Boxes - choose between‚eight‚or‚two‚compartments. Take a look at our lovely‚storage jars‚as well!Please note: Our loose leaf pyramids bags are larger than a standard enveloped teabag and‚will not fit into the brown wooden compartment box‚without bending."
Mango & Pineapple  15 Pyramid Bags (Individually Wrapped),17,https://twinings.co.uk/products/mango-pineapple-15-pyramid-bags-individually-wrapped,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Mango-Pineapple-15-Pyramid-Bags-Individually-Wrapped-Front_540x.jpg?v=1656082315,"The TeaA taste of holidays doesn't have to be a plane ride away. Have your very own tropical moment with this cup of sunshine.The‚Box The‚box contains 15 loose leaf pyramids sealed in fully recyclable envelopes for extra freshness.For Food Service These boxes are great for smaller catering environments such as cafes, restaurants and B&Bs. For the ultimate show stopper effect, serve the loose leaf pyramid tea bag in a glass mug and watch the magic of the leaves unfold."
Mango & Pineapple Loose Leaf Pyramid  Single Envelope,17,https://twinings.co.uk/products/mango-pineapple-loose-leaf-pyramid-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Mango-Pineapple-15-Pyramid-Bags-Individually-Wrapped-Enveloped_76a24307-69a2-43ad-b76d-9e3ec1b033ca_540x.jpg?v=1656082344,The TeaA taste of holidays doesn't have to be a plane ride away. Have your very own tropical moment with this cup of sunshine.Loose Leaf Pyramid EnvelopesLet everybody choose their favourite flavour - these teas are ideal for sharing with your friends & family whilst catching up.Compartment Boxes & JarsStore in our Loose Leaf Pyramid Tea Boxes - choose between‚eight‚or‚two‚compartments. Take a look at our lovely‚storage jars‚as well!Please note: Our loose leaf pyramids bags are larger than a standard enveloped teabag and‚will not fit into the brown wooden compartment box‚without bending.
Strawberry Green Tea  15 Pyramid Bags (Individually Wrapped),17,https://twinings.co.uk/products/strawberry-green-tea-15-pyramid-bags-individually-wrapped,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Strawberry-Green-Tea-15-Pyramid-Bags-Individually-Wrapped-Front_540x.jpg?v=1656082646,"The TeaThere are some flavour combinations that are just meant to be and we've teamed up two of the best in our Strawberry Green Tea. Taste the roasted notes of pan-fried green tea followed by an explosion of fruitiness from sweet strawberries. It's a super light, zinger of a drink. The Box The‚box contains 15 loose leaf pyramids sealed in fully recyclable envelopes for extra freshness.For Food Service These‚boxes are great for smaller catering environments such as cafes, restaurants and B&Bs. For the ultimate show stopper effect, serve the loose leaf pyramid tea bag in a glass mug and watch the magic of the leaves unfold."
Strawberry Green Tea Loose Leaf Pyramid  Single Envelope,17,https://twinings.co.uk/products/strawberry-green-tea-loose-leaf-pyramid-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Strawberry-Green-Tea-15-Pyramid-Bags-Individually-Wrapped-Envelope_245c23b4-34e0-46b9-b7bd-33d6964b8e18_540x.jpg?v=1656082704,"The TeaThere are some flavour combinations that are just meant to be and we've teamed up two of the best in our Strawberry Green Tea. Taste the roasted notes of pan-fried green tea followed by an explosion of fruitiness from sweet strawberries. It's a super light, zinger of a drink. Loose Leaf Pyramid EnvelopesLet everybody choose their favourite flavour - these teas are ideal for sharing with your friends & family whilst catching up.Compartment Boxes & JarsStore in our Loose Leaf Pyramid Tea Boxes - choose between‚eight‚or‚two‚compartments. Take a look at our lovely‚storage jars‚as well!Please note: Our loose leaf pyramids bags are larger than a standard enveloped teabag and‚will not fit into the brown wooden compartment box‚without bending."
The Earl  15 Pyramid Bags (Individually Wrapped),17,https://twinings.co.uk/products/the-earl-15-pyramid-bags-individually-wrapped,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/The-Earl-15-Pyramid-Bags-Individually-Wrapped-Front_540x.jpg?v=1656339805,"The TeaWhat¢‚¬„¢s that nose-twitching, intriguing citrusy smell? Ahh it¢‚¬„¢s bergamot! The unique flavour that sums up Earl Grey. And we decided to take it to whole new level, marrying it with lemon zest and a sublime large leaf Chinese black tea to bring The Earl to life.The‚Box The‚box contains 15 loose leaf pyramids sealed in fully recyclable envelopes for extra freshness.For Food Service These boxes are great for smaller catering environments such as cafes, restaurants and B&Bs. For the ultimate show stopper effect, serve the loose leaf pyramid tea bag in a glass mug and watch the magic of the leaves unfold."
The Earl Loose Leaf Pyramid  Single Envelope,17,https://twinings.co.uk/products/the-earl-loose-leaf-pyramid-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/The-Earl-15-Pyramid-Bags-Individually-Wrapped-Envelope_540x.jpg?v=1656340155,"The TeaWhat¢‚¬„¢s that nose-twitching, intriguing citrusy smell? Ahh it¢‚¬„¢s bergamot! The unique flavour that sums up Earl Grey. And we decided to take it to whole new level, marrying it with lemon zest and a sublime large leaf Chinese black tea to bring The Earl to life.Loose Leaf Pyramid EnvelopesLet everybody choose their favourite flavour - these teas are ideal for sharing with your friends & family whilst catching up.Compartment Boxes & JarsStore in our Loose Leaf Pyramid Tea Boxes - choose between‚eight‚or‚two‚compartments. Take a look at our lovely‚storage jars‚as well!Please note: Our loose leaf pyramids bags are larger than a standard enveloped teabag and‚will not fit into the brown wooden compartment box‚without bending."
Strong English Breakfast   120 Tea Bags,17,https://twinings.co.uk/products/strong-english-breakfast-120-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/Twinings-Strong-English-Breakfast-120-Tea-Bags_540x.jpg?v=1685621168,"What does it taste like? Strong by name, strong by nature. This is the breakfast tea you love, but more so. Bold and full of flavour.  Where does it come from? It's hard to have a favourite tea at Twinings. But if we had to pick, this would be it. We travelled the world to find the perfect balance of leaves from the best tea gardens in Assam, Africa and Sri Lanka. Of these, the African teas are grown to the East of the Great Rift Valley make it particularly special.  What makes this tea different? East of the rift, African teas get the perfect amount of sun and rain. They add a real brightness and character to this blend. Blended and packed in Hampshire."
Superblends Cleanse Matcha  20 Envelopes,17,https://twinings.co.uk/products/superblends-cleanse-matcha-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Superblends-Cleanse-Matcha-20-Envelopes_540x.jpg?v=1675690729,"Lemon flavoured Green Tea with Matcha, Fennel and added ManganeseDiscover the perfect pick me up when life leaves you feeling heavy. We have over 300 years experience blending teas that taste amazing and make you feel great. Working with our expert herbalist, Pamela Spence, our master blenders have crafted this green tea and matcha blend with a cleansing, citrusy taste, which will leave you feeling refreshed.  Take a moment to clear your mind and enjoy a cup of Cleanse.What does it taste like?This balanced blend combines vegetal notes of matcha with sweet fennel seed and fresh citrus notes to deliver a bright fresh blend.Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Superblends Menopause Cool Moments  20 Envelopes,17,https://twinings.co.uk/products/superblends-menopause-cool-moments-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Superblends-Menopause-Cool-Moments-20-Envelopes-nc_540x.jpg?v=1679407996,"Peach flavoured Herbal Infusion with Lemon Balm, Sage, Honeybush and added Vitamin B6.We've worked with our expert herbalist, Pamela Spence, to create Cool Moments.  A perfect blend for when you need to take five to enjoy a cool moment, at any time of the day or night.  She has worked closely with our Master Blenders, who have over 300 years experience in making teas that taste amazing and make you feel great. Enjoy hot or let cool a little, depending on how you feel.Enjoy 3 cups a day as part of a varied and balanced diet and healthy lifestyle.What does it taste like?Deliciously refreshing, juicy peach flavours and sweet notes of Honeybush compliments this delicate, subtly savoury sage blend. When cooled the peach becomes more prominent.Part of our Superblends range - our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Superblends Super Green Matcha  20 Envelopes,17,https://twinings.co.uk/products/superblends-super-green-matcha-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Superblends-Super-Green-Matcha-20-Envelopes_540x.jpg?v=1675690230,"Green Tea with Matcha and added Manganese.Discover this vibrant green blend with a burst of goodness! We have over 300 years experience blending teas that taste amazing and make you feel great.  Working closely with our expert herbalists, out master blenders have crafted a blend that heroes the mighty matcha and glorious green tea.  With the addition of manganese, this super green blend will help you to dust off the cobwebs and regain your centre.  Enjoy the benefits of this blend in every warming mug. What does it taste like?This Matcha blend with a pleasant subtle savoury note is combined with Chinese green tea for a refreshingly light flavour.Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Superblends Sweet Dreams  20 Envelopes,17,https://twinings.co.uk/products/superblends-sweet-dreams-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Superblends-Sweet-Dreams-20-Envelopes_540x.jpg?v=1675692267,"Raspberry flavoured Herbal infusion with Passionflower, Valerian Root and added Niacin.Discover the blend of your dreams. We have over 300 years experience blending teas that taste amazing and make you feel great. Working closely with our expert herbalists, our master blenders have combined valerian root, passionflower and limeflower with raspberry flavouring to create this softly sweet and floral blend that will help you unwind, just in time for bed.  Take a sip and let your dreams take you away.What does it taste like?Raspberry notes and passionflower combine dreamily to create this sweet fruity blend, softly balanced with the delicate floral notes of valerian and limeflower.Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Superblends Wind Down Collection  20 Envelopes,17,https://twinings.co.uk/products/superblends-wind-down-collection-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Superblends-Wind-Down-Collection-20-Envelopes_540x.jpg?v=1675692073,A selection of fruit and herbal infusions.This fabulous selection box contains five favourites from our Superblends range to help you wind down. Each flavour has its own specific benefit to help support your everyday wellbeing.This Wind Down Collection contains a total of 20 individually wrapped envelopes from the following blends:4 x Sleep - Spiced Apple & Vanilla with Camomile and Passionflower 4 x Sleep Valerian & Orange Blossom with Lavender and Passionflower 4 x Sweet Dreams - Raspberry & Apple with Passionflower and Valerian 4 x Moment of Calm + Vitamin B3 (Niacin) - Contributes to normal psychological function.4 x Unwind + Vitamin B12 - Supports normal functioning of the nervous system.
Superblends Menopause Cool Moments  Single Envelope,17,https://twinings.co.uk/products/superblends-menopause-cool-moments-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Superblends-Menopause-Cool-Moments-Envelope-nc_d7692465-d639-4f4b-bd0f-f52848cfacc7_540x.jpg?v=1679408005,"Peach flavoured Herbal Infusion with Lemon Balm, Sage, Honeybush and added Vitamin B6.We've worked with our expert herbalist, Pamela Spence, to create Cool Moments.  A perfect blend for when you need to take five to enjoy a cool moment, at any time of the day or night.  She has worked closely with our Master Blenders, who have over 300 years experience in making teas that taste amazing and make you feel great. Enjoy hot or let cool a little, depending on how you feel.Enjoy 3 cups a day as part of a varied and balanced diet and healthy lifestyle.What does it taste like?Deliciously refreshing, juicy peach flavours and sweet notes of Honeybush compliments this delicate, subtly savoury sage blend. When cooled the peach becomes more prominent.Part of our Superblends range - our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Superblends Sweet Dreams  Single Envelope,17,https://twinings.co.uk/products/superblends-sweet-dreams-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/Superblends-Sweet-Dreams-Envelope_5a7598a5-8178-4b22-8e9a-e92a5d9e9093_540x.jpg?v=1684161715,"Raspberry flavoured Herbal infusion with Passionflower, Valerian Root and added Niacin.Discover the blend of your dreams. We have over 300 years experience blending teas that taste amazing and make you feel great. Working closely with our expert herbalists, our master blenders have combined valerian root, passionflower and limeflower with raspberry flavouring to create this softly sweet and floral blend that will help you unwind, just in time for bed.  Take a sip and let your dreams take you away.What does it taste like?Raspberry notes and passionflower combine dreamily to create this sweet fruity blend, softly balanced with the delicate floral notes of valerian and limeflower.Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Superblends Super Green Matcha  Single Envelope,17,https://twinings.co.uk/products/superblends-super-green-matcha-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Superblends-Super-Green-Matcha-Envelope-Front_e5e37617-a50d-4657-b4b8-ff19edcaa36b_540x.jpg?v=1679313330,"Green Tea with Matcha and added Manganese.Discover this vibrant green blend with a burst of goodness! We have over 300 years experience blending teas that taste amazing and make you feel great.  Working closely with our expert herbalists, out master blenders have crafted a blend that heroes the mighty matcha and glorious green tea.  With the addition of manganese, this super green blend will help you to dust off the cobwebs and regain your centre.  Enjoy the benefits of this blend in every warming mug. What does it taste like? This Matcha blend with a pleasant subtle savoury note is combined with Chinese green tea for a refreshingly light flavour.Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Superblends Sleep  40 Tea Bags,17,https://twinings.co.uk/products/superblends-sleep-40-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Superblends-Sleep-Bigger-Pack-40_540x.jpg?v=1676392108,"Switch off and discover the blend of your dreams.Spiced Apple and Vanilla Flavoured Herbal Infusion with Camomile and Passionflower.This is our bigger box of 40 teabags and these are not in single envelopes.  If you prefer a wrapped single envelope, please select Superblends Sleep - 20 Envelopes – Twinings.This delicious blend combining camomile, passionflowers, apple and vanilla flavourings is smooth and warming, making it the perfect part of your bedtime routine. Take your last sip and sink your head into a soft pillow.What does Superblends Sleep taste like? This is a deliciously smooth and serene blend. The apple & vanilla flavourings and the camomile bring a touch of comforting sweetness, with a dash of cinnamon, reminiscent of apple pie with vanilla ice cream.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Soulful Blends Quiet Mind  Single Envelope,17,https://twinings.co.uk/products/soulful-blends-quiet-mind-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Soulful-Blends-Quiet-Mind-Front-Envelope_8fc69e45-38d4-4f45-945c-e0d0126ee894_540x.jpg?v=1679326334,"Fig and Vanilla Flavoured Herbal Infusion with Rooibos.Immerse yourself in a moment to rebalance and bring a sense of ease to your day with Soulful blends.  Inhale the harmonious aroma, take a sip and feel the flavours envelop you as your mind wanders to a blissful place where you feel centred and present.What does it taste like?﻿Velvety vanilla in harmony with sweet fig & gentle rooibos.AyurvedaFeeling good comes from within, so our master blenders and expert herbalists have taken inspiration from Ayurveda.  Ayurveda is a traditional practice that originated in India over 3,000 years ago.  In Ayurveda, herbs are used holistically to maintain balance between body, mind and spirit.  Applying this ethos, we've combined the best of nature's ingredients to create herbal synergy and a delicious aromatic taste."
Soulful Blends Peace  Single Envelope,17,https://twinings.co.uk/products/soulful-blends-peace-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Soulful-Blends-Peace-Front-Envelope_ba913750-2136-42a4-9edc-3dec7737d910_540x.jpg?v=1679326306,"Vanilla and Cinnamon Flavoured Camomile Infusion with Rooibos.Immerse yourself in a moment to rebalance and bring a sense of ease to your day with Soulful blends.  Inhale the harmonious aroma, take a sip and feel the flavours envelop you as your mind wanders to a blissful place where you feel centred and present.What does it taste like?Mellow camomile & vanilla, grounded with warming cinnamon.AyurvedaFeeling good comes from within, so our master blenders and expert herbalists have taken inspiration from Ayurveda.  Ayurveda is a traditional practice that originated in India over 3,000 years ago.  In Ayurveda, herbs are used holistically to maintain balance between body, mind and spirit.  Applying this ethos, we've combined the best of nature's ingredients to create herbal synergy and a delicious aromatic taste."
Soulful Blends Reset  Single Envelope,17,https://twinings.co.uk/products/soulful-blends-reset-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Soulful-Blends-Reset-Front-Envelope_226318c8-311f-418a-9571-5477f17c1f12_540x.jpg?v=1679326363,"Peach and Orange Blossom Flavoured Herbal Infusion with Nettle.Immerse yourself in a moment to rebalance and bring a sense of ease to your day with Soulful blends.  Inhale the harmonious aroma, take a sip and feel the flavours envelop you as your mind wanders to a blissful place where you feel centred and present.What does it taste like?Juicy peach and orange blossom balanced with a hint of nettle.AyurvedaFeeling good comes from within, so our master blenders and expert herbalists have taken inspiration from Ayurveda.  Ayurveda is a traditional practice that originated in India over 3,000 years ago.  In Ayurveda, herbs are used holistically to maintain balance between body, mind and spirit.  Applying this ethos, we've combined the best of nature's ingredients to create herbal synergy and a delicious aromatic taste."
Soulful Blends Pause  Single Envelope,17,https://twinings.co.uk/products/soulful-blends-pause-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Soulful-Blends-Pause-Front-Envelope_027ae6b6-f717-42d8-a03f-ca0b4199e2dd_540x.jpg?v=1679326277,"Raspberry Flavoured Herbal Infusion with Hibiscus and Blackberry Leaves.Immerse yourself in a moment to rebalance and bring a sense of ease to your day with Soulful blends.  Inhale the harmonious aroma, take a sip and feel the flavours envelop you as your mind wanders to a blissful place where you feel centred and present.What does it taste like?Refreshing raspberry & hibiscus balanced with blackberry leaves.AyurvedaFeeling good comes from within, so our master blenders and expert herbalists have taken inspiration from Ayurveda.  Ayurveda is a traditional practice that originated in India over 3,000 years ago.  In Ayurveda, herbs are used holistically to maintain balance between body, mind and spirit.  Applying this ethos, we've combined the best of nature's ingredients to create herbal synergy and a delicious aromatic taste."
Superblends Cleanse Matcha  Single Envelope,17,https://twinings.co.uk/products/superblends-cleanse-matcha-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Superblends-Cleanse-Matcha-Envelope_540x.jpg?v=1679313690,"Lemon flavoured Green Tea with Matcha, Fennel and added Manganese.Discover the perfect pick me up when life leaves you feeling heavy.  We have over 300 years experience blending teas that taste amazing and make you feel great.  Working with our expert herbalist, Pamela Spence, our master blenders have crafted this green tea and matcha blend with a cleansing, citrusy taste, which will leave you feeling refreshed.  Take a moment to clear your mind and enjoy a cup of Cleanse.What does it taste like?This balanced blend combines vegetal notes of matcha with sweet fennel seed and fresh citrus notes to deliver a bright fresh blend.Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Distinctively Smoky  40 Tea Bags,17,https://twinings.co.uk/products/distinctively-smoky-40-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Distinctively-Smoky-40-Tea-Bags-Front_540x.jpg?v=1677758283,"What does it taste like? Dark and mellow with a distinct woody flavour.  Where does it come from? Our Master Blenders have used their fine blending skills to curate a blend of teas from around the world, including China, combining the woody notes and sweet earthy taste of smoke flavouring. This new flavoured blend has a distinctively smoky aroma that is reminiscent of Lapsang Souchong. It is an alternative to smoked tea, which can be enjoyed all day long.  What makes this tea different? The distinctiveness of wood smoke is world renowned for tea lovers. The black tea leaves and smoke flavouring combine to make a rich, mellow flavour. Blended and packed in Hampshire."
Soulful Blends Little Lift  Single Envelope,17,https://twinings.co.uk/products/soulful-blends-little-lift-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Soulful-Blends-Little-Lift-Envelope_81c57e67-5afc-4f19-91f4-84f32cbfb8ef_540x.jpg?v=1679326252,"Strawberry and Blueberry Flavoured Herbal Infusion with Hibiscus and Lemongrass.Immerse yourself in a moment to rebalance and bring a sense of ease to your day with Soulful blends. Inhale the harmonious aroma, take a sip and feel the flavours envelop you as your mind wanders to a blissful place where you feel centred and present.What does it taste like?Vibrant strawberry & blueberry with hibiscus & zingy lemongrass.AyurvedaFeeling good comes from within, so our master blenders and expert herbalists have taken inspiration from Ayurveda. Ayurveda is a traditional practice that originated in India over 3,000 years ago. In Ayurveda, herbs are used holistically to maintain balance between body, mind and spirit. Applying this ethos, we've combined the best of nature's ingredients to create herbal synergy and a delicious aromatic taste."
Soulful Blends Revitalise  Single Envelope,17,https://twinings.co.uk/products/soulful-blends-revitalise-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Soulful-Blends-Revitalise-Envelope_8eacf552-2916-4a14-bebf-9a41ad72bbbc_540x.jpg?v=1679497603,"Lemon Flavoured Herbal Infusion with Camomile and Tulsi.Immerse yourself in a moment to rebalance and bring a sense of ease to your day with Soulful blends. Inhale the harmonious aroma, take a sip and feel the flavours envelop you as your mind wanders to a blissful place where you feel centred and present.What does it taste like?Invigorating lemon boosted by camomile & tulsi.AyurvedaFeeling good comes from within, so our master blenders and expert herbalists have taken inspiration from Ayurveda. Ayurveda is a traditional practice that originated in India over 3,000 years ago. In Ayurveda, herbs are used holistically to maintain balance between body, mind and spirit. Applying this ethos, we've combined the best of nature's ingredients to create herbal synergy and a delicious aromatic taste."
Everyday Tumble Pack  1000 Envelopes,17,https://twinings.co.uk/products/everyday-tumble-pack-1000-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/1-Twinings-The-Everyday-Tea-Single-Envelope_895181eb-91e0-401a-8ef4-65c83427414e_540x.jpg?v=1683646902,"It's the small things that brighten up your day - getting a seat on the train, having the door held open for you, hearing your favourite song...we've created our Everyday tea to give you more of those moments.A bright and refreshing blend of fine tea leaves from around the world , we're sure that each cup will put a smile on your face."
Chai Pumpkin Spice Black Tea (International Blend)  20 Envelopes,17,https://twinings.co.uk/products/chai-pumpkin-spice-black-tea-international-blend-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/23_540x.jpg?v=1686841939,"Black tea flavoured with pumpkin, cinnamon and ginger flavours and spices.We blend to perfection the finest black teas with the sweet and savoury spice flavours of cinnamon, cardamom, cloves and ginger to give you a great tasting Chai tea with a bold, spicy taste and rich, vibrant aroma.Our Chai Pumpkin Spice Black Tea is expertly blended with the light flavour of fresh autumn pumpkin and the savoury spice flavours of cinnamon, cloves, ginger, nutmeg and allspice to deliver a flavourful tea with an inviting aroma and fresh taste.This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
Pure White Tea (International Blend)  20 Envelopes,17,https://twinings.co.uk/products/pure-white-tea-international-blend-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/29_540x.jpg?v=1686841972,"White tea is different from all other teas. After the leaves and buds are plucked, they are air dried to prevent oxidation before they are packed. Primarily grown in the Fujian Province of China, White tea is also known as Silvery Tip Pekoe, Fujian White or China White. White reigns as one of the world’s highest quality teas because only the unopened buds and the youngest, most tender tips of the tea bush are chosen. The fine silvery-white hairs on the unopened buds is what gives this tea its name. Twinings Pure White tea is hand-picked in the spring to yield a delicately smooth tea with a light, natural taste.This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
Chai Spiced Apple Black Tea (International Blend)  20 Envelopes,17,https://twinings.co.uk/products/chai-spiced-apple-black-tea-international-blend-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/25_540x.jpg?v=1686842036,"Black tea flavoured with apple, cinnamon and ginger flavours, cardamom and clove.We blend to perfection the finest black teas with the sweet and savoury spice flavours of cinnamon, cardamom, cloves and ginger to give you a great tasting Chai tea with a bold, spicy taste and rich, vibrant aroma.Our Chai Spiced Apple Black Tea is expertly blended with the crisp flavour of tree-ripened apples and the savoury spice flavours of cinnamon, cardamom, cloves and ginger to deliver a mouth-watering tea with an inviting aroma and fresh apple taste.This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
Chai Ultra Spice Black Tea (International Blend)  20 Envelopes,17,https://twinings.co.uk/products/chai-ultra-spice-black-tea-international-blend-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/ProductImageTemplate1600x1600_2_540x.jpg?v=1686737000,"Black tea flavoured with cinnamon and ginger flavours, cardamom and clove.We blend to perfection the finest black teas with the sweet and savoury spice flavours of cinnamon, cardamom, cloves and ginger to give you a great tasting Chai tea with a bold, spicy taste and rich, vibrant aroma.Our Chai Ultra Spice Black Tea is expertly blended with more of the sweet and savoury spice flavours of cinnamon, cardamom, cloves and ginger to deliver a robust tea with a rich, vibrant aroma and bold, spicy taste.This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
Chai French Vanilla Black Tea (International Blend)  20 Envelopes,17,https://twinings.co.uk/products/chai-french-vanilla-black-tea-international-blend-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/ProductImageTemplate1600x1600_540x.jpg?v=1686736684,"Black tea flavoured with vanilla, cinnamon and ginger flavours, cardamom and clove.We blend to perfection the finest black teas with the sweet and savoury spice flavours of cinnamon, cardamom, cloves and ginger to give you a great tasting Chai tea with a bold, spicy taste and rich, vibrant aroma.Our Chai French Vanilla Black Tea is expertly blended with the enticing flavour of sweet vanilla and the savoury spice flavours of cinnamon, cardamom, cloves and ginger to deliver a delicious tea with a warm, soothing aroma and smooth, creamy taste.This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
Earl Grey Tea Creamy Vanilla (International Blend)  20 Envelopes,17,https://twinings.co.uk/products/earl-grey-tea-creamy-vanilla-international-blend-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/30_540x.jpg?v=1686842064,"Black tea flavoured with vanilla and bergamot.At Twinings, we've been blending Earl Grey tea for nearly two centuries. But sometimes a little change can be good. That's why we are excited to bring you Vanilla Earl Grey- a modern twist to a classic tea. Known for its sweet aroma and soothing taste, the luxurious flavour of vanilla creates a rewarding tea that will calm and soothe your soul.This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
